"country","project_code_in","component_code_in","section_code_in","cost_type","year","work_type","duration","length_km","cost_M_USD_per_km","rocks_wave","ccode","wb_region","inc_group","proj.component.section","project_country","project_idx","section_idx","section_code"
"Chile","RACA0287",NA,NA,"Estimate","1989","Surface Treatment Resurfacing",NA,NA,0.0156059333352871,"rocks_2008","CHL","Latin America & Caribbean","High income","RACA0287 NA NA","Chile RACA0287",1833,3021,"18333021"
"Chile","RACA0274",NA,NA,"Estimate","1993","Grading",NA,NA,0.000153558504165696,"rocks_2008","CHL","Latin America & Caribbean","High income","RACA0274 NA NA","Chile RACA0274",1829,3009,"18293009"
"Chile","RACA0370",NA,NA,"Estimate","2007","Strengthening",NA,NA,0.131458547062092,"rocks_2008","CHL","Latin America & Caribbean","High income","RACA0370 NA NA","Chile RACA0370",1856,3104,"18563104"
"Chile","RACA0305",NA,NA,"Actual","2001","Grading",NA,NA,0.000187364772347647,"rocks_2008","CHL","Latin America & Caribbean","High income","RACA0305 NA NA","Chile RACA0305",1851,3039,"18513039"
"Chile","RACA0289",NA,NA,"Estimate","1989","Asphalt Mix Resurfacing",NA,NA,0.128084252855542,"rocks_2008","CHL","Latin America & Caribbean","High income","RACA0289 NA NA","Chile RACA0289",1835,3023,"18353023"
"Chile","RACA0304",NA,NA,"Actual","2001","Grading",NA,NA,5.76506991838914e-05,"rocks_2008","CHL","Latin America & Caribbean","High income","RACA0304 NA NA","Chile RACA0304",1850,3038,"18503038"
"China","ROOI0281",NA,NA,"Actual","2004","New 4L Highway",NA,159.838,2.36032058564375,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ROOI0281 NA NA","China ROOI0281",1969,3707,"19693707"
"China","INFB0077",NA,NA,"Estimate","2003","New 4L Expressway",NA,95,2.45294567883071,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0077 NA NA","China INFB0077",1927,1527,"19271527"
"China","ICRB0330",NA,NA,"Estimate","1993","New 6L Expressway",NA,27.6,6.35149642085893,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0330 NA NA","China ICRB0330",1895,1035,"18951035"
"China","ROOI0280",NA,NA,"Estimate","1998","New 4L Highway",NA,161,2.60528846929117,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ROOI0280 NA NA","China ROOI0280",1968,3706,"19683706"
"China","ICRB0290",NA,NA,"Actual","2002","Upgrading",NA,3919,0.0311617656946823,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0290 NA NA","China ICRB0290",1893,995,"1893995"
"China","RACA0618",NA,NA,"Estimate","2008","Reconstruction",NA,NA,0.215067911330008,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","RACA0618 NA NA","China RACA0618",1965,3352,"19653352"
"China","INFB0049",NA,NA,"Estimate","2002","Upgrading",NA,56.5,0.533123552050408,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0049 NA NA","China INFB0049",1920,1499,"19201499"
"China","RACA0619",NA,NA,"Estimate","2008","Partial Widening and Reconstruction",NA,NA,0.426395511158625,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","RACA0619 NA NA","China RACA0619",1966,3353,"19663353"
"China","INFB0050",NA,NA,"Estimate","1999","New 4L Expressway",NA,292.6,2.31993803001288,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0050 NA NA","China INFB0050",1921,1500,"19211500"
"China","ICRB0467",NA,NA,"Estimate","1992","Upgrading",NA,1260,0.10741484518421,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0467 NA NA","China ICRB0467",1900,1172,"19001172"
"China","INFB0194",NA,NA,"Estimate","2002","Strengthening",NA,600,0.0760312737244836,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0194 NA NA","China INFB0194",1937,1644,"19371644"
"China","INFB0182",NA,NA,"Estimate","2002","Upgrading",NA,259,0.252824246188082,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0182 NA NA","China INFB0182",1935,1632,"19351632"
"China","INFB0157",NA,NA,"Estimate","2003","New 4L Expressway",NA,90,1.57212409202706,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0157 NA NA","China INFB0157",1932,1607,"19321607"
"China","INFB0078",NA,NA,"Estimate","2003","Upgrading",NA,50.6,0.515218574949599,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0078 NA NA","China INFB0078",1928,1528,"19281528"
"China","INFB0029",NA,NA,"Estimate","2001","Gravel Resurfacing",NA,836,0.0251969839090435,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0029 NA NA","China INFB0029",1911,1479,"19111479"
"China","ICRB0329",NA,NA,"Actual","1999","New 4L Expressway",NA,102.66,3.22921301962843,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0329 NA NA","China ICRB0329",1894,1034,"18941034"
"China","INFB0048",NA,NA,"Estimate","2002","Upgrading",NA,13,0.747160474215573,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0048 NA NA","China INFB0048",1919,1498,"19191498"
"China","ICRB0046",NA,NA,"Estimate","2004","Reconstruction",NA,662,0.110367636265009,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0046 NA NA","China ICRB0046",1881,751,"1881751"
"China","INFB0051",NA,NA,"Estimate","1999","New 2L Highway",NA,29.9,1.03266230784573,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0051 NA NA","China INFB0051",1922,1501,"19221501"
"China","ICRB0157",NA,NA,"Estimate","1993","New 4L Highway",NA,82.3,5.19957988384583,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0157 NA NA","China ICRB0157",1889,862,"1889862"
"China","ICRB0053",NA,NA,"Estimate","1995","New 4L Highway",NA,142.3,3.11425455057194,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0053 NA NA","China ICRB0053",1888,758,"1888758"
"China","INFB0181",NA,NA,"Estimate","2002","New 4L Expressway",NA,243.5,1.9254961342135,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0181 NA NA","China INFB0181",1934,1631,"19341631"
"China","INFB0052",NA,NA,"Estimate","1999","New 2L Highway",NA,28,0.989095107153495,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0052 NA NA","China INFB0052",1923,1502,"19231502"
"China","ROOI0336",NA,NA,"Contract","1997","Widening and Reconstruction",NA,141,1.00960563453548,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ROOI0336 NA NA","China ROOI0336",1970,3762,"19703762"
"China","INFB0193",NA,NA,"Estimate","2002","Widening and Reconstruction",NA,312,0.739430021743586,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0193 NA NA","China INFB0193",1936,1643,"19361643"
"China","ICRA0210",NA,NA,"Actual","2000","Strengthening",NA,1628,0.0597169533169533,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0210 NA NA","China ICRA0210",1878,671,"1878671"
"China","INFB0197",NA,NA,"Estimate","2006","Upgrading",NA,243,0.245561622319975,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0197 NA NA","China INFB0197",1938,1647,"19381647"
"China","ICRB0047",NA,NA,"Actual","2004","Reconstruction",NA,614.3,0.0503327312713139,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0047 NA NA","China ICRB0047",1882,752,"1882752"
"China","ICRB0048",NA,NA,"Actual","2004","Reconstruction",NA,509.5,0.0512475891359212,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0048 NA NA","China ICRB0048",1883,753,"1883753"
"China","ICRB0051",NA,NA,"Actual","2004","Reconstruction",NA,304.71,0.0968733132125892,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0051 NA NA","China ICRB0051",1886,756,"1886756"
"China","ICRB0052",NA,NA,"Actual","2004","New 4L Highway",NA,142.3,3.15634213271757,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0052 NA NA","China ICRB0052",1887,757,"1887757"
"China","RACA0620",NA,NA,"Estimate","2008","Widening and Reconstruction",NA,NA,1.32313519361723,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","RACA0620 NA NA","China RACA0620",1967,3354,"19673354"
"China","ICRB0049",NA,NA,"Actual","2004","Reconstruction",NA,438.2,0.0868410158308701,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0049 NA NA","China ICRB0049",1884,754,"1884754"
"China","ICRA0209",NA,NA,"Actual","2000","New 4L Expressway",NA,236.5,1.82756701902748,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0209 NA NA","China ICRA0209",1877,670,"1877670"
"China","ICRA0051",NA,NA,"Actual","1997","New 4L Expressway",NA,NA,2.24031600268743,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0051 NA NA","China ICRA0051",1867,512,"1867512"
"China","INFB0118",NA,NA,"Estimate","2004","New 4L Expressway",NA,130,2.59947001298805,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0118 NA NA","China INFB0118",1929,1568,"19291568"
"China","ICRB0159",NA,NA,"Estimate","1993","Strengthening",NA,259,0.152157604838391,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0159 NA NA","China ICRB0159",1891,864,"1891864"
"China","ICRA0193",NA,NA,"Actual","1999","New 4L Expressway",NA,259,1.56799159942539,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0193 NA NA","China ICRA0193",1876,654,"1876654"
"China","ICRA0072",NA,NA,"Actual","1998","New 4L Expressway",NA,NA,1.30868894313971,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0072 NA NA","China ICRA0072",1869,533,"1869533"
"China","ICRA0033",NA,NA,"Actual","1996","New 2L Highway",NA,NA,1.27743954460297,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0033 NA NA","China ICRA0033",1862,494,"1862494"
"China","ICRA0034",NA,NA,"Actual","1996","Reconstruction",NA,NA,0.0608012343678211,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0034 NA NA","China ICRA0034",1863,495,"1863495"
"China","ICRB0511",NA,NA,"Actual","2000","Reconstruction",NA,292,0.157179452054794,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0511 NA NA","China ICRB0511",1903,1216,"19031216"
"China","ICRB0512",NA,NA,"Estimate","1992","Upgrading",NA,740,0.171589827004088,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0512 NA NA","China ICRB0512",1904,1217,"19041217"
"China","ICRB0513",NA,NA,"Actual","2000","Upgrading",NA,491.5,0.138933875890132,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0513 NA NA","China ICRB0513",1905,1218,"19051218"
"China","INFB0031",NA,NA,"Estimate","2001","Gravel Resurfacing",NA,803,0.0313409060128924,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0031 NA NA","China INFB0031",1913,1481,"19131481"
"China","INFB0158",NA,NA,"Estimate","2003","Upgrading",NA,343,0.161034418566428,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0158 NA NA","China INFB0158",1933,1608,"19331608"
"China","ROOI0337",NA,NA,"Actual","2005","Widening and Reconstruction",NA,141,0.947600035368243,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ROOI0337 NA NA","China ROOI0337",1971,3763,"19713763"
"China","ICRA0241",NA,NA,"Actual","1999","Upgrading",NA,155,0.492687484535155,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0241 NA NA","China ICRA0241",1879,702,"1879702"
"China","ICRB0510",NA,NA,"Estimate","1992","Reconstruction",NA,292,0.201614446841802,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0510 NA NA","China ICRB0510",1902,1215,"19021215"
"China","ICRA0071",NA,NA,"Actual","1998","New 2L Highway",NA,NA,1.72751088538214,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0071 NA NA","China ICRA0071",1868,532,"1868532"
"China","INFB0075",NA,NA,"Estimate","2003","New 2L Highway",NA,97,0.980882276738848,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0075 NA NA","China INFB0075",1925,1525,"19251525"
"China","INFB0076",NA,NA,"Estimate","2003","Surface Treatment Resurfacing",NA,2350,0.0257565044216606,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0076 NA NA","China INFB0076",1926,1526,"19261526"
"China","INFB0119",NA,NA,"Estimate","2004","New 2L Highway",NA,49,0.605556176785291,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0119 NA NA","China INFB0119",1930,1569,"19301569"
"China","ICRB0158",NA,NA,"Actual","2003","New 4L Highway",NA,82.3,3.88602392123262,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0158 NA NA","China ICRB0158",1890,863,"1890863"
"China","ROOI0364",NA,NA,"Actual","2000","New 4L Expressway",NA,109,3.01315596330275,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ROOI0364 NA NA","China ROOI0364",1972,3790,"19723790"
"China","ICRA0045",NA,NA,"Actual","1996","Upgrading",NA,NA,0.430495662343492,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0045 NA NA","China ICRA0045",1865,506,"1865506"
"China","ICRA0046",NA,NA,"Actual","1995","Widening and Reconstruction",NA,NA,0.581244765724498,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0046 NA NA","China ICRA0046",1866,507,"1866507"
"China","ICRB0050",NA,NA,"Actual","2004","Reconstruction",NA,81.5,0.056376772198979,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0050 NA NA","China ICRB0050",1885,755,"1885755"
"China","ICRA0044",NA,NA,"Actual","1996","Upgrading",NA,NA,0.472141754161068,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0044 NA NA","China ICRA0044",1864,505,"1864505"
"China","ICRA0242",NA,NA,"Actual","1999","Upgrading",NA,259,0.156071131341529,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0242 NA NA","China ICRA0242",1880,703,"1880703"
"China","INFB0120",NA,NA,"Estimate","2004","Upgrading",NA,180,0.195447704344215,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0120 NA NA","China INFB0120",1931,1570,"19311570"
"China","ICRA0163",NA,NA,"Actual","2000","Strengthening",NA,1260,0.10773,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRA0163 NA NA","China ICRA0163",1874,624,"1874624"
"China","INFB0036",NA,NA,"Estimate","2001","Gravel Resurfacing",NA,1892,0.0286542444919122,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0036 NA NA","China INFB0036",1918,1486,"19181486"
"China","ICRB0185",NA,NA,"Actual","2000","Strengthening",NA,1006.7,0.0599822148328176,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","ICRB0185 NA NA","China ICRB0185",1892,890,"1892890"
"China","RACA0471",NA,NA,"Estimate","2006","New 4L Expressway",NA,NA,5.32340923192254,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","RACA0471 NA NA","China RACA0471",1961,3205,"19613205"
"China","INFB0074",NA,NA,"Estimate","2003","New 4L Expressway",NA,141,1.718765325035,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0074 NA NA","China INFB0074",1924,1524,"19241524"
"China","INFB0238",NA,NA,"Estimate","2007","Reconstruction",NA,85,0.199929222989726,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0238 NA NA","China INFB0238",1939,1688,"19391688"
"China","RACA0472",NA,NA,"Estimate","2006","Upgrading",NA,NA,0.421072652331608,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","RACA0472 NA NA","China RACA0472",1962,3206,"19623206"
"China","INFB0034",NA,NA,"Estimate","2001","Gravel Resurfacing",NA,253,0.0315510059382805,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0034 NA NA","China INFB0034",1916,1484,"19161484"
"China","INFB0035",NA,NA,"Estimate","2001","New 2L Highway",NA,687,0.927278349318778,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","INFB0035 NA NA","China INFB0035",1917,1485,"19171485"
"China","RACA0470",NA,NA,"Estimate","2006","Strengthening",NA,NA,0.0579660116364899,"rocks_2008","CHN","East Asia & Pacific","Upper middle income","RACA0470 NA NA","China RACA0470",1960,3204,"19603204"
"Colombia","RACA0189",NA,NA,"Estimate","1996","Surface Treatment Resurfacing",NA,NA,0.0220187862515752,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0189 NA NA","Colombia RACA0189",2017,2925,"20172925"
"Colombia","RACA0188",NA,NA,"Estimate","1996","Surface Treatment Resurfacing",NA,NA,0.0146182813288466,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0188 NA NA","Colombia RACA0188",2016,2924,"20162924"
"Colombia","RACA0197",NA,NA,"Estimate","1996","Patching",NA,NA,NA,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0197 NA NA","Colombia RACA0197",2025,2933,"20252933"
"Colombia","ICRA0047",NA,NA,"Actual","1996","Upgrading",NA,NA,0.0878529434326532,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","ICRA0047 NA NA","Colombia ICRA0047",2013,508,"2013508"
"Colombia","RACA0192",NA,NA,"Estimate","1996","Strengthening",NA,NA,0.124164027036891,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0192 NA NA","Colombia RACA0192",2020,2928,"20202928"
"Colombia","RACA0187",NA,NA,"Estimate","1996","Routine Maintenance",NA,NA,0.00591990331210996,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0187 NA NA","Colombia RACA0187",2015,2923,"20152923"
"Colombia","ICRA0008",NA,NA,"Actual","1993","Upgrading",NA,NA,0.461878850809457,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","ICRA0008 NA NA","Colombia ICRA0008",2012,469,"2012469"
"Colombia","ICRA0007",NA,NA,"Actual","1993","Reconstruction",NA,NA,0.464311285566274,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","ICRA0007 NA NA","Colombia ICRA0007",2011,468,"2011468"
"Colombia","RACA0195",NA,NA,"Estimate","1996","Gravel Resurfacing",NA,NA,0.0154317986973183,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0195 NA NA","Colombia RACA0195",2023,2931,"20232931"
"Colombia","ICRA0048",NA,NA,"Actual","1996","Upgrading",NA,NA,0.0665850997078079,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","ICRA0048 NA NA","Colombia ICRA0048",2014,509,"2014509"
"Colombia","RACA0191",NA,NA,"Estimate","1996","Strengthening",NA,NA,0.105525718342611,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0191 NA NA","Colombia RACA0191",2019,2927,"20192927"
"Colombia","RACA0194",NA,NA,"Estimate","1996","Grading",NA,NA,0.000480601029989476,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0194 NA NA","Colombia RACA0194",2022,2930,"20222930"
"Colombia","RACA0193",NA,NA,"Estimate","1996","Reconstruction",NA,NA,0.26696636276806,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0193 NA NA","Colombia RACA0193",2021,2929,"20212929"
"Colombia","RACA0196",NA,NA,"Estimate","1996","Spot Regravelling",NA,NA,NA,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0196 NA NA","Colombia RACA0196",2024,2932,"20242932"
"Colombia","RACA0190",NA,NA,"Estimate","1996","Asphalt Mix Resurfacing",NA,NA,0.0868874096483318,"rocks_2008","COL","Latin America & Caribbean","Upper middle income","RACA0190 NA NA","Colombia RACA0190",2018,2926,"20182926"
"Comoros","ICRA0073",NA,NA,"Actual","1998","Surface Treatment Resurfacing",NA,NA,0.0389788337308797,"rocks_2008","COM","Sub-Saharan Africa","Low income","ICRA0073 NA NA","Comoros ICRA0073",2026,534,"2026534"
"Comoros","ICRA0074",NA,NA,"Actual","1998","Routine Maintenance",NA,NA,0.00196094743646861,"rocks_2008","COM","Sub-Saharan Africa","Low income","ICRA0074 NA NA","Comoros ICRA0074",2027,535,"2027535"
"Congo, Dem. Rep.","RACA0608",NA,NA,"Estimate","2008","Upgrading",NA,NA,0.0229094079460226,"rocks_2008","COD","Sub-Saharan Africa","Low income","RACA0608 NA NA","Congo, Dem. Rep. RACA0608",2035,3342,"20353342"
